IDS_PROPQUEST_INC_000000	Evènement
IDS_PROPQUEST_INC_002969	Trouvez le manteau sous la statue du Vice veduque dans la Mine de Mas.
IDS_PROPQUEST_INC_002970	
IDS_PROPQUEST_INC_002971	Chapitre 5 - La tombe du disciple
IDS_PROPQUEST_INC_002972	Bravo! Le fantôme arrêtera de m'empêcher de dormir maintenant.
IDS_PROPQUEST_INC_002973	Ce manteau est dans un état lamentable. Je pense qu'il vaut mieux l'enterrer avec le disciple de Radéon.
IDS_PROPQUEST_INC_002974	N'ayez peur, je ne vais pas vous demander de creuser des tombes. Allez trouver le chef du village, il l'enterrera au pied du grand arbre, là où nos morts reposent.
IDS_PROPQUEST_INC_002975	Apporter le manteau au chef du village
IDS_PROPQUEST_INC_002976	Votre tâche n'est pas accomplie. Allez trouver le chef.
IDS_PROPQUEST_INC_002977	Vous abandonnez maintenant ? Vous n'étiez donc pas si courageux que je le pensais…
IDS_PROPQUEST_INC_002978	Apporter le manteau au chef du village
IDS_PROPQUEST_INC_002979	Qu'est-ce qui vous amène ? Vous voulez poser ce manteau sur une des tombes au pied de l'arbre ? Cet arbre est sacré, il est la ligne de vie de notre village. Comment osez-vous demander d'y déposer des vieux déchets ?
IDS_PROPQUEST_INC_002980	Apportez le manteau au chef du village Elliun.
IDS_PROPQUEST_INC_002981	
IDS_PROPQUEST_INC_002982	Chapitre 6 - Eveiller la force
IDS_PROPQUEST_INC_002983	C'est Karl qui vous envoie ? Hum Hum, donnez le manteau je vais m'en occuper. Dites à Karl que j'ai fait ce qu'il demande.
IDS_PROPQUEST_INC_002984	Je vais aller déposer le manteau. Ne me laissez pas vous retenir plus longtemps.
IDS_PROPQUEST_INC_002985	Que faites-vous encore ici, je vous ai rendu sourd en vous criant dessus ?
IDS_PROPQUEST_INC_002986	Oui, oui, je vais le faire. Combien de fois vais-je devoir vous le répéter ? 
IDS_PROPQUEST_INC_002987	ENFIN ! Me voilà débarrassé d'un poids. Il est temps de révéler votre vrai pouvoir. A genoux !
IDS_PROPQUEST_INC_002988	Vous êtes à présent un Spadassin. Votre lame laissera un souvenir sanglant partout où vous irez.
IDS_PROPQUEST_INC_002989	Retourner voir Karl.
IDS_PROPQUEST_INC_002990	Sylphide
IDS_PROPQUEST_INC_002991	
IDS_PROPQUEST_INC_002992	Chapitre 1 - Preuve d'héroïsme
IDS_PROPQUEST_INC_002993	Comment êtes-vous arrivé ici ?
IDS_PROPQUEST_INC_002994	Je peux le sentir, un grand péril vous guette. Si une seule fois vous vous engagez sur le chemin du côté obscur, à jamais il dominera votre destin.
IDS_PROPQUEST_INC_002995	Devenir un Sylphide est difficile et même si vous réussissez, c'est une vie difficile… 
IDS_PROPQUEST_INC_002996	Vous semblez décidé. Allez affronter 10 Capitaines Kern à Darkon 3 pour prouver votre motivation.
IDS_PROPQUEST_INC_002997	Je vous attendrai ici.
IDS_PROPQUEST_INC_002998	Je ressens votre trouble. Peut-être devriez-vous abandonner maintenant.
IDS_PROPQUEST_INC_002999	10 Capitaines Kern à Darkon 3
IDS_PROPQUEST_INC_003000	Vous avez tenu votre promesse… Vous voulez toujours devenir plus fort ?
IDS_PROPQUEST_INC_003001	Tuez 10 Capitaines Kern à Darkon 3.
IDS_PROPQUEST_INC_003002	
IDS_PROPQUEST_INC_003003	Chapitre 2 - Souffrance du passé
IDS_PROPQUEST_INC_003004	Obtenir la force n'est pas toujours une bénédiction. J'ai obtenu un pouvoir sans limite, mais pour cela, j'ai renoncé à mon humanité.
IDS_PROPQUEST_INC_003005	Il y a 15 ans une tribu de Lycan a envahi le village Elliun. J'ai perdu mes parents mais le chef des gardes Rergantus m'a recueilli et élevé comme son fils.
IDS_PROPQUEST_INC_003006	J'ai vécu comme un muran, fort et rapide. Mais je ne suis à présent ni humain ni muran, je n'ai plus d'identité.
IDS_PROPQUEST_INC_003007	Parfois j'en ai voulu à Rergantus, mais j'étais alors bien jeune. Pourriez-vous apporter ce collier à Rergantus?
IDS_PROPQUEST_INC_003008	Ce collier est tout ce qui me reste de mes parents. Rergantus comprendra que je suis prêt à devenir entièrement muran si vous le lui apportez.
IDS_PROPQUEST_INC_003009	Je vois, mes histoires ne vous intéressent pas. Je pensais avoir senti quelque chose en vous, j'ai dû me tromper.
IDS_PROPQUEST_INC_003010	Rergantus est avec les autres gardes derrière le grand arbre au centre du village.
IDS_PROPQUEST_INC_003011	Vous êtes un étranger ici... Branka vous envoie ? Hum, ce collier…
IDS_PROPQUEST_INC_003012	Apportez le collier à Rergantus le chef des gardes d'Elliun.
IDS_PROPQUEST_INC_003013	
IDS_PROPQUEST_INC_003014	Chapitre 3 - Que de souvenirs
IDS_PROPQUEST_INC_003015	Je reconnais le collier. C'est tout ce que j'ai pu trouver des parents de Branka. Il semble prêt à oublier son passé d'humain.
IDS_PROPQUEST_INC_003016	Branka est un orphelin élevé dans une tribu muranne. Il pense n'appartenir à aucune des races…
IDS_PROPQUEST_INC_003017	C'est une erreur de rejeter son héritage pour accepter sa culture.
IDS_PROPQUEST_INC_003018	Humain, muran, quelle importance ? L'important c'est qui on est, ce qu'on fait. Retrouvez le ballon en cuir, c'était son jouet préféré. Il a l'air d'avoir besoin de souvenirs joyeux.
IDS_PROPQUEST_INC_003019	J'ai du mal à voir l'enfant que j'ai sauvé souffrir autant. Le ballon en cuir doit être près de l'entrée de la caverne à l'Est de la plaine de Kailun. Ne perdez pas de temps.
IDS_PROPQUEST_INC_003020	Vous pensez que ce n'est pas votre problème ? Branka n'est pas en état de vous aider si vous ne résolvez pas ce problème.
IDS_PROPQUEST_INC_003021	Le ballon en cuir est vers l'entrée de la grotte à l'Est de la plaine de Kailun.
IDS_PROPQUEST_INC_003022	C'est bien ce ballon. Apportez-le à Branka. Ce souvenir de son enfance insouciante l'aidera sans doute.
IDS_PROPQUEST_INC_003023	Trouvez le ballon en cuir près de l'entrée de la caverne à l'Est de la plaine de Kailun et rapportez-le à Rergantus.
IDS_PROPQUEST_INC_003024	
IDS_PROPQUEST_INC_003025	chapitre 5 - Vivre ensemble
IDS_PROPQUEST_INC_003026	Je… je jouais au ballon avec les autres enfants… 
IDS_PROPQUEST_INC_003027	Oui… murans et humains vivaient ensemble sans se poser de question. Les enfants sont parfois source de sagesse. Je me suis torturé ces dernières années pour rien…
IDS_PROPQUEST_INC_003028	En devenant plus fort, j'ai eu l'impression de devenir un monstre mais… les villageois m'ont toujours considéré comme l'un des leurs. Je réalise cela juste maintenant…
IDS_PROPQUEST_INC_003029	Je voudrais faire don de ce jouet aux jeunes du village. Pouvez-vous l'apporter au chef ?
IDS_PROPQUEST_INC_003030	Merci, j'ai compris mon erreur grâce à vous.
IDS_PROPQUEST_INC_003031	Vous refusez maintenant ? J'ai le sentiment que ce ballon pourrait encore rendre des enfants heureux.
IDS_PROPQUEST_INC_003032	Vous trouverez le chef du village devant le grand arbre.
IDS_PROPQUEST_INC_003033	Encore un humain ! Je n'ai pas besoin d'un ballon, ni d'un tapis, ni d'un aspirateur… Ne revenez pas !
IDS_PROPQUEST_INC_003034	Apporter le ballon en cuir au chef du village Elliun
IDS_PROPQUEST_INC_003035	
IDS_PROPQUEST_INC_003036	Chapitre 6 - Eveiller la force
IDS_PROPQUEST_INC_003037	Oh, c'est une demande de Branka? Branka le mélancolique… humhum! Il était pourtant heureux de vivre en tant qu'enfant.
IDS_PROPQUEST_INC_003038	Il s'est refermé sur lui-même à la mort de ses parents... Bien, je donnerai son ballon aux enfants de la ville.
IDS_PROPQUEST_INC_003039	Donnez-le-moi. Vous pourrez dire à Branka que j'ai fait ce qu'il demande.
IDS_PROPQUEST_INC_003040	Je vais trouver les enfants. Ne me laissez pas vous retenir plus longtemps.
IDS_PROPQUEST_INC_003041	Allez, du vent, je suis très occupé.
IDS_PROPQUEST_INC_003042	Oui, oui, je vais le faire. Combien de fois vais-je devoir vous le répéter ? 
IDS_PROPQUEST_INC_003043	Merci, je me sens renaître. Vous avez le pouvoir en vous et vous avez bon cœur. Je vais vous aider.
IDS_PROPQUEST_INC_003044	Vous avez à présent le pouvoir de discerner les ténèbres de la lumière Félicitations, Sylphide !
IDS_PROPQUEST_INC_003045	Retourner voir Branka.
IDS_PROPQUEST_INC_003046	
IDS_PROPQUEST_INC_003047	Arbalétrier
IDS_PROPQUEST_INC_003048	
IDS_PROPQUEST_INC_003049	Chapitre 1 - Preuve d'héroïsme
IDS_PROPQUEST_INC_003050	Human, Why do you come to see me?
IDS_PROPQUEST_INC_003051	Vous aussi vous voulez être plus fort ? Si on accordait ça à tous les gens qui le demandent, le monde serait plein de gros costauds. Vous pensez que ça sera facile ? Vous feriez mieux de partir maintenant !
IDS_PROPQUEST_INC_003052	Vous êtes tenace. Allez chasser 10 Capitaines watangka à Darkon 3 pour me prouver que vous êtes motivé.
IDS_PROPQUEST_INC_003053	Faites le ou ne le faites pas… Il n'y a pas d'essai.
IDS_PROPQUEST_INC_003054	Trop dur pour vous ? Je le savais !
IDS_PROPQUEST_INC_003055	Tuez 10 Capitaines watangka à Darkon 3
IDS_PROPQUEST_INC_003056	Impressionnant. Capafe vous a bien formé… mais vous n'êtes pas encore un arbalétrier.
IDS_PROPQUEST_INC_003057	Tuez 10 Capitaines watangka à Darkon 3
IDS_PROPQUEST_INC_003058	
IDS_PROPQUEST_INC_003059	Chapitre 2 - Battez le capitaine des gardes
IDS_PROPQUEST_INC_003060	Rergantus est le capitaine des gardes du village. Il est également le héro qui nous a sauvé des invasions de lycans.
IDS_PROPQUEST_INC_003061	Il y a quand même eu des victimes, il n'a pas pu sauver tout le monde.
IDS_PROPQUEST_INC_003062	Quoi qu'il en soit Rergantus est l'homme le plus fort du village. Je vous entrainerai si vous arrivez à le vaincre en duel !
IDS_PROPQUEST_INC_003063	Rergantus est avec les gardes derrière le grand arbre. Battez-le si vous pouvez.
IDS_PROPQUEST_INC_003064	Vous voulez plus de force ? Avec si peu de courage ça serait du gâchis.
IDS_PROPQUEST_INC_003065	Il est trop tard pour avoir des doutes. Allez le voir maintenant !
IDS_PROPQUEST_INC_003066	Que puis-je pour vous étranger ? Comment, Meiarun vous envoie me défier ? HaHaHaHa !
IDS_PROPQUEST_INC_003067	Allez défier Rergantus en duel.
IDS_PROPQUEST_INC_003068	
IDS_PROPQUEST_INC_003069	Chapitre 3 - Esprit retors
IDS_PROPQUEST_INC_003070	Haha, il me fait la blague 3 fois par jour. Je suis désolé humain mais mon épée n'est que pour les lycans. Meiarun vous a envoyé en sachant parfaitement que je refuserais.
IDS_PROPQUEST_INC_003071	Vous vous demandez pourquoi ? Elle vous teste pour savoir s'il est opportun de vous entrainer. Elle a parfois l'esprit retors !
IDS_PROPQUEST_INC_003072	Elle est comme ça depuis la guerre contre les lycans. Elle n'a pas réussi à empêcher la guerre…
IDS_PROPQUEST_INC_003073	Son père, l'instructeeur Arbalétrier du village est mort pendant cette guerre. Elle a repris le poste mais elle redoute d'envoyer des gens trop faibles au combat.
IDS_PROPQUEST_INC_003074	Elle n'entrainera jamais un arbalétrier si elle a des doutes. Je vous conseille de lui jouer un air de musique avec une flûte en roseau comme faisait son père.
IDS_PROPQUEST_INC_003075	La musique que vous produirez la renseignera sur la force de votre âme. Vous trouverez des roseaux à l'Est de la plaine de Kailun. Rapportez-moi du roseau.
IDS_PROPQUEST_INC_003076	Si vous ne lui montrez pas ce qu'elle attend, elle ne vous guidera pas.
IDS_PROPQUEST_INC_003077	Vous trouverez des roseaux à l'entrée de la caverne à l'Est de la plaine.
IDS_PROPQUEST_INC_003078	Parfait. Je vais vous en faire une flûte et vous irez livrer les secrets de votre âme à Meiarun.
IDS_PROPQUEST_INC_003079	Trouvez des roseaux à l'entrée de la caverne à l'Est de la plaine.
IDS_PROPQUEST_INC_003080	
IDS_PROPQUEST_INC_003081	Chapitre 5 - Souvenir de papa
IDS_PROPQUEST_INC_003082	Vous jouez de la musique maintenant ? *ferme les yeux* Cet air est ravissant… doux et triste…
IDS_PROPQUEST_INC_003083	Mon père jouait de la flûte en roseau quand j'étais enfant. Sa musique apportait réconfort à quiconque l'écoutait…
IDS_PROPQUEST_INC_003084	Excusez-moi de vous avoir joué un tour. Je vois que vous avez l'âme d'un arbalétrier.
IDS_PROPQUEST_INC_003085	Pourriez-vous apporter cette flûte au chef du village ? Il la déposera sur la tombe de mon père pour honorer sa mémoire.
IDS_PROPQUEST_INC_003086	Revenez vite et je réveillerai les pouvoirs d'arbalétrier qui sommeillent en vous.
IDS_PROPQUEST_INC_003087	Le chef du village se trouve près du grand arbre.
IDS_PROPQUEST_INC_003088	C'est à quel sujet ? Encore quelqu'un qui veut enterrer un objet au pied de l'arbre ? Humph ! L'arbre d'Elliun n'est pas un dépotoire !
IDS_PROPQUEST_INC_003089	Apporter la flûte en roseau au chef du village
IDS_PROPQUEST_INC_003090	
IDS_PROPQUEST_INC_003091	Chapitre 6 - Eveiller la force
IDS_PROPQUEST_INC_003092	C'est Meiarun qui vous envoie ? Meiarun a fait confiance à un étranger ? J'ai du mal à y croire.
IDS_PROPQUEST_INC_003093	Je ne peux rien lui refuser. Vous pourrez lui dire que j'ai déposé la flûte sur la tombe de son père.
IDS_PROPQUEST_INC_003094	J'y vais de ce pas. Ne me laissez pas vous retenir plus longtemps.
IDS_PROPQUEST_INC_003095	Allez, filez d'ici, je suis occupé.
IDS_PROPQUEST_INC_003096	Oui, oui, je vais le faire. Combien de fois vais-je devoir vous le répéter ? 
IDS_PROPQUEST_INC_003097	Merci, ça faisait longtemps que je n'avais pas fait confiance à quelqu'un. Je vais donc réveiller vos pouvoirs.
IDS_PROPQUEST_INC_003098	Que cette force soit avec vous pour toujours. Bon voyage, Arbalétrier !
IDS_PROPQUEST_INC_003099	Retournez-voir Meiarun.
IDS_PROPQUEST_INC_003100	
IDS_PROPQUEST_INC_003101	Chanoine
IDS_PROPQUEST_INC_003102	
IDS_PROPQUEST_INC_003103	Chapitre 1 - Preuve d'héroïsme
IDS_PROPQUEST_INC_003104	Comme ça vous voulez devenir plus fort ? Tous les moines que je rencontre sont comme vous ! Au fond de vous, vous savez que vous êtes faible ! La force extérieure n'est pas la vraie force.
IDS_PROPQUEST_INC_003105	La vraie force est une sorte de fluide créé par tout être vivant, une énergie qui nous entoure et nous pénètre et qui maintient madrigal en un tout unique. Vous avez ce pouvoir en vous aussi.
IDS_PROPQUEST_INC_003106	Allez terrasser 10 Capitaines Boo à Darkon 3 et revenez me voir. Vous rigolez, vous ne savez pas où est Darkon ? Mais c'est de là où vous venez, imbécile !
IDS_PROPQUEST_INC_003107	J'apprécie votre ardeur. Je vous fais confiance pourle moment.
IDS_PROPQUEST_INC_003108	Vous préférer aller vous occuper des moissons une année de plus ? 
IDS_PROPQUEST_INC_003109	10 Capitaines Boo à Darkon 3
IDS_PROPQUEST_INC_003110	Ne me décevez pas.
IDS_PROPQUEST_INC_003111	Tuez 10 Capitaines Boo à Darkon 3
IDS_PROPQUEST_INC_003112	
IDS_PROPQUEST_INC_003113	Chapitre 2 - Lettre d'amour
IDS_PROPQUEST_INC_003114	Avant de commencer vous allez me rendre un service. L'étude de la force me maisse très peu de temps pour le reste…
IDS_PROPQUEST_INC_003115	Bref, voilà… je voudrais que vous apportiez cette lettre à Miriun. Comme je l'ai dit, c'est parce que je manque de temps, pas par timidité !
IDS_PROPQUEST_INC_003116	Miriun est une scientifique dans ce village. La reconnaître ? C'est facile, c'est la plus belle femme du monde ! Et n'allez pas tomber amoureux d'elle !
IDS_PROPQUEST_INC_003117	C'est important pour moi, tout comme réveiller vos pouvoirs est important pour vous !
IDS_PROPQUEST_INC_003118	Miriun est une scientifique. Elle est aussi belle qu'intelligente.
IDS_PROPQUEST_INC_003119	Bonjour étranger. Cette lettre est de la pert de Bato ?
IDS_PROPQUEST_INC_003120	Livrez la lettre de Bato à Miriun au village Elliun.
IDS_PROPQUEST_INC_003121	
IDS_PROPQUEST_INC_003122	Chapitre 3 - Un grand timide
IDS_PROPQUEST_INC_003123	Oooh mais quel timide ce Bato. Quand il faut se bagarrer il n'a peur de rien et de personne. Mais quand il faut me parler…
IDS_PROPQUEST_INC_003124	C'est vraiment dommage, je l'aime bien. Allez lui dire que j'attends une preuve d'amour.
IDS_PROPQUEST_INC_003125	*se parle toute seule* Maintenant il me faut une fleur arc-en-ciel.. C'est urgent. Mais qu'est-ce que vous fichez encore ici !
IDS_PROPQUEST_INC_003126	Merci, je suis très occupée avec mes recherches. *se parle toute seule* Bon sang, où trouver une fleur arc-en-ciel ?!
IDS_PROPQUEST_INC_003127	Vous aussi vous êtes occupé ? J'irai lui parler si j'ai le temps…
IDS_PROPQUEST_INC_003128	Désolé, je suis trop occupée.
IDS_PROPQUEST_INC_003129	Argh, une preuve d'amour ?
IDS_PROPQUEST_INC_003130	Apportez le message de Miriun à Bato.
IDS_PROPQUEST_INC_003131	
IDS_PROPQUEST_INC_003132	Chapitre 4 - Une fleur rare
IDS_PROPQUEST_INC_003133	Une preuve d'amour ? Rahh je suis comme Rick Huntarn, j'y connais rien aux femmes… Comment ? Elle a dit quelque chose ?
IDS_PROPQUEST_INC_003134	Une Fleur arc-en-ciel ? Mais je sais où ça pousse ! Ces fleurs rares ne se trouvent que dans Désiréa. Miriun a besoin de cette fleur ?
IDS_PROPQUEST_INC_003135	Parfait ! La voilà la preuve d'amour que je cherchais ! Vous là ! Vous savez où est cette île ?
IDS_PROPQUEST_INC_003136	Allez, au travail, allez me chercher une fleur arc-en-ciel et plus vite que ça.
IDS_PROPQUEST_INC_003137	Vous savez qu'il existe 2 îles Désiréa. Les fleurs que vous cherchez sont vers l'entrée du donjon normal.
IDS_PROPQUEST_INC_003138	Mais quel fainéant ! Je n'enseigne pas la force aux flemmards.
IDS_PROPQUEST_INC_003139	Les fleurs arc-en-ciel poussent près de Désiréa (Nord).
IDS_PROPQUEST_INC_003140	Vois revoilà ? Une fleur, pour moi ? *rougit*
IDS_PROPQUEST_INC_003141	Trouvez une fleur arc-en-ciel près de Désiréa (Nord) et rapportez-la à Bato.
IDS_PROPQUEST_INC_003142	
IDS_PROPQUEST_INC_003143	Chapitre 6 - Eveiller la force
IDS_PROPQUEST_INC_003144	Mais où avez-vous trouvé cette fleur ? 
IDS_PROPQUEST_INC_003145	Comment, c'est Bato qui vous a dit de me l'apporter ? Je savais bien qu'il était sensible sous ses airs bourrus.
IDS_PROPQUEST_INC_003146	Pour le remercier, je vais aller le voir demain. Pouvez-vous lui dire que je passerai ?
IDS_PROPQUEST_INC_003147	Merci. Je vais aller préparer une tarte ronron pour demain.
IDS_PROPQUEST_INC_003148	Si vous ne le prévenez pas je vais le prendre par surprise !
IDS_PROPQUEST_INC_003149	Allez dire à Bato que je lui rendrai visite demain.
IDS_PROPQUEST_INC_003150	Co..comment ? Elle vient demain ? Vous avez fait un miracle. Demandez-moi ce que vous voulez. Ah oui, la force…
IDS_PROPQUEST_INC_003151	Mon maître m'avait donné ceci pour m'entrainer. Je suppose que ça pourra vous servir pour utiliser vos nouveaux pouvoirs.
IDS_PROPQUEST_INC_003152	Attention… fermez les yeux… vous sentez cette énergie qui vous enveloppe ? Félicitation Chanoine. La force sera avec vous pour toujours.
IDS_PROPQUEST_INC_003153	Retourner voir Bato.
IDS_PROPQUEST_INC_003154	
IDS_PROPQUEST_INC_003155	Primat
IDS_PROPQUEST_INC_003156	
IDS_PROPQUEST_INC_003157	Chapitre 1 - Preuve d'héroïsme
IDS_PROPQUEST_INC_003158	Vous cherchez Isillis? Oui, je la connais… C'est moi.
IDS_PROPQUEST_INC_003159	Ce que j'attends de vous est simple. Vous passez mon test et je vousapprendrai comment puiser l'énergie nécessaire dans les pouvoirs des dieux.
IDS_PROPQUEST_INC_003160	Je ne peux pas confier le pouvoir au premier venu. Je dois m'assurer que vous avez l'âme pure.
IDS_PROPQUEST_INC_003161	Loin d'ici à Darkon 3 il parait qu'il existe des monstres terribles, les Capitaines Mushpoie. Allez en tuer 10 pour me prouver votre courage.
IDS_PROPQUEST_INC_003162	Que Rhisis soit avec vous.
IDS_PROPQUEST_INC_003163	Votre avenir est entre vos mains. Revenez si vous trouvez la force en votre cœur.
IDS_PROPQUEST_INC_003164	10 Capitaines Mushpoie à Darkon 3
IDS_PROPQUEST_INC_003165	Vous avez vaincu 10 Capitaines Mushpoie, vous êtes donc assez fort. Il va maintenant falloir tester votre cœur.
IDS_PROPQUEST_INC_003166	Tuez 10 Capitaines Mushpoie à Darkon 3
IDS_PROPQUEST_INC_003167	
IDS_PROPQUEST_INC_003168	Chapitre 2 - Maladie incurable ?
IDS_PROPQUEST_INC_003169	Personne par la guerre ne devient grand. Savoir se sacrifier pour les autres est une force en soi.
